REGISTRY_CODE,INSTALLATION_IDENTIFIER,PERMIT_IDENTIFIER,INSTALLATION_NAME,IDENTIFIER_IN_REG,INSTALLATION_NAME_CLEAN,OPERATOR_NAME_CLEAN,OWNER_ASSIGNED,MAIN_ACTIVITY_TYPE_CODE,MAIN_ACTIVITY_TYPE_NAME,REAL_ACTIVITY,PERIOD_YEAR,VERIFIED_EMISSIONS,FREE_ALLOCATION (a+b+c),a_ALLOCATION,b_ALLOCATION_RESERVE,c_ALLOCATION_TRANSITIONAL
CZ,238,CZ-0357-05,O-I Czech Republic - Rudolfova huť,"O-I Czech Republic, a.s.",Rudolfova huť,O-I Czech Republic,O-I Glass,31,Manufacture of glass,Sklo,2016,24842,20528.0,20528,0,0
CZ,241,CZ-0274-05,OKIN FACILITY a.s. - Kotelna SKV,OKIN FACILITY a.s. - kotelna SKV,Kotelna SKV,OKIN FACILITY,OKIN,20,Combustion of fuels,Výroba elektřiny a tepla,2016,2407,1687.0,1687,0,0
CZ,62,CZ-0117-05,OKK - Koksovna Svoboda,OKK - Koksovna Svoboda,Koksovna Svoboda,OKK Koksovny,MTX,20,Combustion of fuels,Ostatní odvětví,2016,107849,185297.0,185297,0,0
CZ,116,CZ-0196-05,OP papírna - Nové energocentrum,OP papírna - Nové energocentrum,Nové energocentrum,OP papírna,delfort,36,Production of paper or cardboard,Papír,2016,26181,37045.0,37045,0,0
CZ,9,CZ-0028-05,OPATHERM - Výtopna Hillova,OPATHERM - Výtopna Hillova,Výtopna Hillova,OPATHERM,ENETIQA,20,Combustion of fuels,Výroba elektřiny a tepla,2016,3671,1790.0,1790,0,0
CZ,10,CZ-0029-05,OPATHERM - Výtopna Olomoucká,OPATHERM - Výtopna Olomoucká,Výtopna Olomoucká,OPATHERM,ENETIQA,20,Combustion of fuels,Výroba elektřiny a tepla,2016,5584,4557.0,4557,0,0
CZ,92,CZ-0160-05,ORLEN UNIPETROL - AGROCHEMIE,ORLEN UNIPETROL -  Energoblok EJ,AGROCHEMIE,ORLEN UNIPETROL,ORLEN UNIPETROL,20,Combustion of fuels,Chemikálie a hnojiva,2016,906544,625334.0,625334,0,0
CZ,340,CZ-0372-05,"ORLEN UNIPETROL RPA, s.r.o. - RAFINÉRIE, Kralupy",ORLEN Unipetrol RPA s.r.o.,"RAFINÉRIE, Kralupy",ORLEN UNIPETROL RPA,ORLEN UNIPETROL,21,Refining of mineral oil,Rafinace minerálních olejů,2016,341334,364093.0,364093,0,0
CZ,260,CZ-0231-05,"ORLEN UNIPETROL RPA, s.r.o. - RAFINÉRIE, Litvínov","ORLEN UNIPETROL RPA, Rafinérie Litvínov","RAFINÉRIE, Litvínov",ORLEN UNIPETROL RPA,ORLEN UNIPETROL,21,Refining of mineral oil,Rafinace minerálních olejů,2016,336328,455842.0,455842,0,0
CZ,231,CZ-0031-05,P-D Refractories - Lokalita Svitavy,"RHI Magnesita Czech Republic a.s., se sídlem Svitavy",P-D Refractories – Lokalita Svitavy,RHI Magnesita Czech Republic,RHI Magnesita,32,Manufacture of ceramics,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2016,9500,10996.0,10996,0,0
CZ,232,CZ-0030-05,P-D Refractories - Lokalita Velké Opatovice,"RHI Magnesita Czech Republic a.s., se sídlem Velké Opatovice",P-D Refractories – Lokalita Velké Opatovice,RHI Magnesita Czech Republic,RHI Magnesita,32,Manufacture of ceramics,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2016,17686,19556.0,19556,0,0
CZ,3,CZ-0007-05,PARAMO-HS Kolín,PARAMO-HS Kolín,HS Kolín,ORLEN UNIPETROL RPA,ORLEN UNIPETROL,21,Refining of mineral oil,Rafinace minerálních olejů,2016,15663,25950.0,25950,0,0
CZ,2,CZ-0006-05,PARAMO-HS Pardubice,PARAMO-HS Pardubice,HS Pardubice,PARAMO,ORLEN UNIPETROL,21,Refining of mineral oil,Rafinace minerálních olejů,2016,20959,22587.0,0,22587,0
CZ,80,CZ-0145-05,PILSEN STEEL - Elektrické obloukové pece,Max Aicher Pilsen - Elektrické obloukové pece,Elektrické obloukové pece,PILSEN STEEL,Max Aicher,24,Production of pig iron or steel,Železo a ocel,2016,34970,35668.0,35668,0,0
CZ,206782,CZ-0483-14,PK ELE,ČEZ Teplárenská - parní plynová kotelna Elektrárna Ledvice,PK ELE,ČEZ Teplárenská,ČEZ,20,Combustion of fuels,Výroba elektřiny a tepla,2016,20419,9787.0,0,9787,0
CZ,306,CZ-0159-05,"PLEAS a.s., Havlíčkův Brod","PLEAS, Havlíčkův Brod","PLEAS, Havlíčkův Brod","PLEAS, Havlíčkův Brod",Delta Galil,20,Combustion of fuels,Ostatní odvětví,2016,4744,5368.0,5368,0,0
CZ,206785,CZ-0450-14,POLDI TRADE a.s.,POLDI TRADE a.s.,POLDI TRADE,POLDI TRADE,Poldi,24,Production of pig iron or steel,Železo a ocel,2016,686,4413.0,0,4413,0
CZ,311,CZ-0108-05,POLDI s.r.o.,POLDI s.r.o.,POLDI,POLDI,Poldi,24,Production of pig iron or steel,Železo a ocel,2016,899,14889.0,14889,0,0
CZ,202156,CZ-0448-13,PRECHEZA výroba síranu vápenatého a anorg.pigmentů,PRECHEZA provozovatel,Výroba síranu vápenatého a anorg.pigmentů,PRECHEZA,AGROFERT,42,Production of bulk chemicals,Chemikálie a hnojiva,2016,90238,108118.0,108118,0,0
CZ,319,CZ-0109-05,"PRECIOSA ORNELA-Polubný,Příchovice a Desná","PRECIOSA ORNELA-závod Polubný,Příchovice a Desná","Polubný,Příchovice a Desná",PRECIOSA ORNELA,Preciosa,31,Manufacture of glass,Sklo,2016,11905,16746.0,16746,0,0
CZ,207422,CZ-0484-15,PZP Dambořice,MND Gas Storage a.s.,PZP Dambořice,MND Gas Storage,MND,20,Combustion of fuels,Ostatní odvětví,2016,3249,2138.0,0,2138,0
CZ,301,CZ-0345-05,Papos Trade s.r.o.,Papos Trade s.r.o.,Papos Trade,Papos Trade,PAPOS Trade,35,Production of pulp,Papír,2016,9654,5732.0,5732,0,0
CZ,159,CZ-0245-05,Papírna Aloisov,Papírna Aloisov,Papírna Aloisov,Papírna Aloisov,Papírna Aloisov ,36,Production of paper or cardboard,Papír,2016,4098,2781.0,2781,0,0
CZ,208023,CZ-0486-16,Pittsburgh Corning CR,"Pittsburgh Corning CR,s.r.o.",Pittsburgh Corning CR,Pittsburgh Corning CR,Owens Corning,31,Manufacture of glass,Sklo,2016,6911,6378.0,0,6378,0
CZ,305,CZ-0399-05,"Plynová kotelna SPH-SLUŽBY, s.r.o.",Plynová kotelna SPH-SLUŽBY,Plynová kotelna,SPH-SLUŽBY,SPH-SLUŽBY,20,Combustion of fuels,Výroba elektřiny a tepla,2016,3904,2024.0,2024,0,0
CZ,65,CZ-0121-05,Plzeňská teplárenská - centrální zdroj tepla Plzeň,Plzeňská teplárenská - centrální zdroj tepla Plzeň,Centrální zdroj tepla Plzeň,Plzeňská teplárenská,EPH,20,Combustion of fuels,Výroba elektřiny a tepla,2016,504966,244376.0,100212,0,144164
CZ,76,CZ-0138-05,"Plzeňská teplárenská, a.s. - Teplárna ELU III","Plzeňská teplárenská, a.s. - Teplárna ELU III",Teplárna ELU III,Plzeňská teplárenská,EPH,20,Combustion of fuels,Výroba elektřiny a tepla,2016,333293,187452.0,60849,0,126603
CZ,19,CZ-0045-05,Plzeňský Prazdroj - varny závodu Plzeň,Plzeňský Prazdroj - varny závodu Plzeň,Varny závodu Plzeň,Plzeňský Prazdroj,Asahi,20,Combustion of fuels,Potravinářský průmysl,2016,2468,30265.0,30265,0,0
CZ,205510,CZ-0480-13,Porr a.s. - Středokluky,Porr a.s.,Středokluky,Porr,Porr ,20,Combustion of fuels,Ostatní odvětví,2016,2585,1246.0,0,1246,0
CZ,85,CZ-0152-05,Pražská teplárenská - Teplárna Holešovice,Pražská teplárenská - Teplárna Holešovice,Teplárna Holešovice,Pražská teplárenská,Veolia Energie,20,Combustion of fuels,Výroba elektřiny a tepla,2016,25752,31961.0,31713,0,248
CZ,46,CZ-0093-05,Pražská teplárenská - Teplárna Malešice,Pražská teplárenská - Teplárna Malešice,Teplárna Malešice,Pražská teplárenská,Veolia Energie,20,Combustion of fuels,Výroba elektřiny a tepla,2016,3697,41330.0,0,0,41330
CZ,84,CZ-0151-05,Pražská teplárenská - Teplárna Michle,Pražská teplárenská - Teplárna Michle,Teplárna Michle,Pražská teplárenská,Veolia Energie,20,Combustion of fuels,Výroba elektřiny a tepla,2016,4905,858.0,0,0,858
CZ,87,CZ-0154-05,Pražská teplárenská - Výtopna Krč,Pražská teplárenská - Výtopna Krč,Výtopna Krč,Pražská teplárenská,Veolia Energie,20,Combustion of fuels,Výroba elektřiny a tepla,2016,2117,0.0,0,0,0
CZ,89,CZ-0156-05,Pražská teplárenská - Výtopna Ruzyně,Pražská teplárenská - Výtopna Ruzyně,Výtopna Ruzyně,Pražská teplárenská,Veolia Energie,20,Combustion of fuels,Výroba elektřiny a tepla,2016,0,0.0,-1,-1,-1
CZ,1,CZ-0005-05,Procter&Gamble - Rakona - Kotelna,Procter&Gamble - Kotelna,Rakona – Kotelna,PROCTER&GAMBLE-RAKONA,Procter & Gamble,20,Combustion of fuels,Chemikálie a hnojiva,2016,15553,7698.0,7698,0,0
CZ,27,CZ-0065-05,Psychiatr. léčebna v Dobřanech - plynová kotelna,Psychiatr. nemocnice v Dobřanech,Plynová kotelna,Psychiatr. léčebna v Dobřanech,Ministerstvo zdravotnictví ČR,20,Combustion of fuels,Výroba elektřiny a tepla,2016,3370,2152.0,2152,0,0
CZ,299,CZ-0219-05,"REFRASIL, s.r.o.","REFRASIL, s.r.o.",REFRASIL,REFRASIL,Moravia Steel,32,Manufacture of ceramics,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2016,4866,5453.0,5453,0,0
CZ,285,CZ-0055-05,RWE Gas Storage CZ - PZP Háje,Gas Storage CZ – PZP Háje,PZP Háje,Gas Storage CZ,ČEPS,20,Combustion of fuels,Ostatní odvětví,2016,4716,1147.0,1147,0,0
CZ,415,CZ-0438-08,"Rockwool, Technologická linka BOH2","Rockwool, Technologická linka BOH2",Technologická linka BOH2,Rockwool,ROCKWOOL,31,Manufacture of glass,Sklo,2016,37363,29790.0,29790,0,0
CZ,397,CZ-0428-06,Rýnovická energetická s.r.o.,Rýnovická energetická s.r.,Rýnovická energetická,Rýnovická energetická,Sytherm,1,Combustion of fuels,Výroba elektřiny a tepla,2016,5834,1664.0,1664,0,0
CZ,272,CZ-0132-05,SAINT-GOBAIN ADFORS CZ - Litomyšl,SAINT-GOBAIN ADFORS CZ - Litomyšl,Litomyšl,SAINT-GOBAIN ADFORS CZ,Compagnie de Saint-Gobain,31,Manufacture of glass,Sklo,2016,42837,25674.0,23301,2373,0
CZ,381,CZ-0131-05,SAINT-GOBAIN ADFORS CZ - závod Hodonice,SAINT-GOBAIN ADFORS CZ - závod Hodonice,Závod Hodonice,SAINT-GOBAIN ADFORS CZ,Compagnie de Saint-Gobain,31,Manufacture of glass,Sklo,2016,25208,18316.0,18316,0,0
CZ,15,CZ-0040-05,SCB Foundry - Slévárna České Budějovice,SCB Foundry - Slévárna ČB,Slévárna České Budějovice,SCB Foundry,SCB Foundry,25,Production or processing of ferrous metals,Železo a ocel,2016,698,3161.0,3161,0,0
CZ,37,CZ-0084-05,SKATLOP a.s.,SKATLOP a.s.,SKATLOP,SKATLOP,SKATLOP ,20,Combustion of fuels,Železo a ocel,2016,49655,106758.0,106758,0,0
CZ,418,CZ-0443-09,SLADOVNY SOUFFLET ČR - závod Kroměříž,SLADOVNY SOUFFLET ČR - závod Kroměříž,Závod Kroměříž,SLADOVNY SOUFFLET ČR,InVivo,20,Combustion of fuels,Potravinářský průmysl,2016,11521,11559.0,11559,0,0
CZ,426,CZ-0459-11,SPP Storage - PZP Dolní Bojanovice,SPP Storage - PZP Dolní Bojanovice,PZP Dolní Bojanovice,SPP Storage,EPH,20,Combustion of fuels,Ostatní odvětví,2016,5107,3071.0,3071,0,0
CZ,330,CZ-0281-05,STOELZLE UNION s.r.o.,STOELZLE UNION s.r.o.,STOELZLE UNION,STOELZLE UNION,Stoelzle Oberglas,31,Manufacture of glass,Sklo,2016,22669,15577.0,15577,0,0
CZ,202753,CZ-0470-13,SYNTHOS Kralupy a.s. - provoz Styren,SYNTHOS Kralupy a.s. - provoz Styren,Provoz Styren,SYNTHOS Kralupy,Synthos,42,Production of bulk chemicals,Chemikálie a hnojiva,2016,12730,66111.0,66111,0,0
CZ,202754,CZ-0458-13,SYNTHOS Kralupy a.s.- výroba Etylbenzen,SYNTHOS Kralupy a.s.- výroba Etylbenzen,Výroba Etylbenzen,SYNTHOS Kralupy,Synthos,42,Production of bulk chemicals,Chemikálie a hnojiva,2016,19182,45.0,45,0,0
CZ,202755,CZ-0475-13,SYNTHOS Kralupy a.s.-výroba Polystyreny,SYNTHOS Kralupy a.s.-výroba Polystyreny,Výroba Polystyreny,SYNTHOS Kralupy,Synthos,42,Production of bulk chemicals,Chemikálie a hnojiva,2016,3892,12051.0,12051,0,0
CZ,417,CZ-0439-08,Saint-Gobain Construction Products CZ a.s.,Saint-Gobain Construction Products CZ a.s.,Saint-Gobain Construction Products CZ,Saint-Gobain Construction Products CZ,Compagnie de Saint-Gobain,1,Combustion of fuels,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2016,56662,42470.0,42470,0,0
CZ,365,CZ-0366-05,"Schiedel, závod Zliv","Schiedel, závod Zliv",Závod Zliv,Schiedel,Standard Industries,32,Manufacture of ceramics,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2016,1130,2186.0,2186,0,0
CZ,138,CZ-0222-05,Seco Industries - Kotelna AGS,Seco Industries - Kotelna AGS,Kotelna AGS,Seco Industries,Seco Industries,20,Combustion of fuels,Ostatní odvětví,2016,1969,2238.0,2238,0,0
CZ,29,CZ-0068-05,Sellier & Bellot - Centrální kotelna,Sellier & Bellot - Centrální kotelna,Centrální kotelna,Sellier & Bellot,Colt CZ,20,Combustion of fuels,Ostatní odvětví,2016,5661,7869.0,7123,746,0
CZ,279,CZ-0299-05,Seves Glass Block s.r.o.,Seves Glass Block s.r.o.,Seves Glass Block,Seves Glass Block,SEDIVER,31,Manufacture of glass,Sklo,2016,27742,35854.0,35854,0,0
CZ,357,CZ-0287-05,Silike keramika - provozovna Děčín,SILIKE provozovna Děčín,Provozovna Děčín,Silike keramika,Wienerberger,8,Manufacture of ceramics,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2016,3369,2962.0,2962,0,0
CZ,242,CZ-0066-05,"Sklárny Moravia, a.s.","Sklárny Moravia, a.s.",Sklárny Moravia,Sklárny Moravia,SKLÁRNY MORAVIA,7,Manufacture of glass,Sklo,2016,12534,9121.0,7858,1263,0
CZ,11,CZ-0034-05,"Slévárna ČKD Kutná Hora, a.s.",ČKD Kutná Hora - Slévárna,Slévárna,ČKD Kutná Hora,ČKD Kutná Hora,20,Combustion of fuels,Železo a ocel,2016,2046,8544.0,8544,0,0
CZ,205490,CZ-0456-13,"Slévárny Třinec, a.s.",Slévárny Třinec,Slévárny Třinec,Slévárny Třinec,Moravia Steel,25,Production or processing of ferrous metals,Železo a ocel,2016,8189,9774.0,9774,0,0
CZ,117,CZ-0197-05,Sokolovská uhelná - Teplárna a PPC Vřesová,Teplárna a PPC Vřesová,Teplárna a PPC Vřesová,Sokolovská uhelná,SUAS,20,Combustion of fuels,Výroba elektřiny a tepla,2016,4399928,1253251.0,325498,0,927753
CZ,207543,CZ-0485-15,Spalovací zařízení kotelny,ENE20,Spalovací zařízení kotelny,ENE20,ENE20 ,20,Combustion of fuels,Papír,2016,9853,0.0,-1,-1,-1
CZ,105,CZ-0180-05,Spolana - Závod Energetika,Spolana - Závod Energetika,Závod Energetika,Spolana,ORLEN UNIPETROL,42,Production of bulk chemicals,Chemikálie a hnojiva,2016,233445,132782.0,132782,0,0
CZ,22,CZ-0048-05,"Synthesia a.s., odštěpný závod SYNTHESIA",Synthesia - odštěpný závod SYNTHESIA,Odštěpný závod,Synthesia,Kaprain,20,Combustion of fuels,Chemikálie a hnojiva,2016,285388,124529.0,124529,0,0
CZ,372,CZ-0397-06,"Synthomer, kotelna",Synthomer,"Synthomer, kotelna","Synthomer, kotelna",Synthomer ,20,Combustion of fuels,Chemikálie a hnojiva,2016,98648,62287.0,40784,21503,0
CZ,421,CZ-0444-10,TAMEH Czech,TAMEH Czech,TAMEH Czech,TAMEH Czech,TAMEH,20,Combustion of fuels,Železo a ocel,2016,2374980,844766.0,182948,0,661818
CZ,167,CZ-0259-05,TAMERO INVEST - Teplárna Kralupy,TAMERO INVEST - Teplárna Kralupy,Teplárna Kralupy,TAMERO INVEST,Synthos,20,Combustion of fuels,Chemikálie a hnojiva,2016,385060,235846.0,127735,68850,39261
CZ,175,CZ-0271-05,TEREA Cheb - Bloková výtopna Skalka,TEREA Cheb - Bloková výtopna Skalka,Bloková výtopna Skalka,TEREA Cheb,TEREA Cheb ,20,Combustion of fuels,Výroba elektřiny a tepla,2016,4569,2823.0,2823,0,0
CZ,182,CZ-0293-05,TERMIKA Varnsdorf a.s.,TERMIKA Varnsdorf a.s.,TERMIKA Varnsdorf,TERMIKA Varnsdorf,TERMIKA Varnsdorf ,20,Combustion of fuels,Výroba elektřiny a tepla,2016,27866,11866.0,11866,0,0
CZ,101,CZ-0171-05,TERMO Děčín - CZT Teplárna Benešovská,TERMO Děčín - CZT Teplárna Benešovská,CZT Teplárna Benešovská,TERMO Děčín,ENETIQA,20,Combustion of fuels,Výroba elektřiny a tepla,2016,7574,4756.0,3812,0,944
CZ,100,CZ-0170-05,TERMO Děčín - Teplárna Bynov,TERMO Děčín - Teplárna Bynov,Teplárna Bynov,TERMO Děčín,ENETIQA,20,Combustion of fuels,Výroba elektřiny a tepla,2016,4929,2767.0,1839,0,928
CZ,99,CZ-0169-05,TERMO Děčín - Teplárna Želenice,TERMO Děčín - Teplárna Želenice,Teplárna Želenice,TERMO Děčín,ENETIQA,20,Combustion of fuels,Výroba elektřiny a tepla,2016,8586,4442.0,3262,0,1180
CZ,389,CZ-0414-06,"TERMO Frýdlant n.O s.r.o., Uhelná kotelna v areálu","TERMO Frýdlant n.O s.r.o.,",Uhelná kotelna v areálu,TERMO Frýdlant n.O,T E R M O Frýdlant n.O. ,20,Combustion of fuels,Výroba elektřiny a tepla,2016,8629,4102.0,2303,1799,0
CZ,195,CZ-0335-05,TON - ENERGO-Teplárna  Bystřice pod Hostýnem,TON - ENERGO-Teplárna  Bystřice pod Hostýnem,ENERGO – Teplárna  Bystřice pod Hostýnem,TON,TON,20,Combustion of fuels,Ostatní odvětví,2016,6069,7098.0,7098,0,0
CZ,196,CZ-0336-05,TON - ENERGO-Teplárna Holešov,TON - ENERGO-Teplárna Holešov,ENERGO – Teplárna Holešov,TON,TON,20,Combustion of fuels,Ostatní odvětví,2016,4198,2050.0,2050,0,0
CZ,270,CZ-0122-05,TONDACH Česká republika s.r.o. - Závod Hranice,Wienerberger - Závod Hranice,TONDACH – Závod Hranice,Wienerberger,Wienerberger,32,Manufacture of ceramics,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2016,15105,11486.0,11486,0,0
CZ,382,CZ-0263-05,"TTS energo s.r.o., kotelna K13",TTS energo - kotelna K13,Kotelna K13,TTS energo,TTS energo ,20,Combustion of fuels,Výroba elektřiny a tepla,2016,2,0.0,0,0,0
CZ,355,CZ-0409-06,TYLEX Letovice a.s.,TYLEX Letovice a.s.,TYLEX Letovice,TYLEX Letovice,TYLEX Letovice ,20,Combustion of fuels,Ostatní odvětví,2016,3353,2800.0,2800,0,0
CZ,205946,CZ-0481-13,Tepelná a zvuková izolace Rotaflex,UNION LESNÍ BRÁNA a.s.,Tepelná a zvuková izolace Rotaflex,UNION LESNÍ BRÁNA,UNION LESNÍ BRÁNA ,33,Manufacture of mineral wool,"Ostatní minerály (keramika, cihly, minerální vlna, sádra)",2016,3000,1732.0,0,1732,0
CZ,30,CZ-0069-05,Tepelné hospodářství Prachatice - kotelna IV - byt,Tepelné hospodářství Prachatice,Kotelna IV – byt,Tepelné hospodářství Prachatice,Město Prachatice,20,Combustion of fuels,Výroba elektřiny a tepla,2016,9512,4547.0,4547,0,0
CZ,81,CZ-0146-05,Teplo Bruntál - Centrální výtopna Dolní,Teplo Bruntál - Centrální výtopna Dolní,Centrální výtopna Dolní,Teplo Bruntál,Město Bruntál,20,Combustion of fuels,Výroba elektřiny a tepla,2016,13548,7382.0,7382,0,0
CZ,163,CZ-0255-05,Teplospol - kotelna Vajgar,Teplospol - Kotelna Vajgar,Kotelna Vajgar,Teplospol,Teplospol ,20,Combustion of fuels,Výroba elektřiny a tepla,2016,789,0.0,0,0,0
CZ,82,CZ-0148-05,Teplárna Kladno - Elektrárna Kladno,Teplárna Kladno s.r.o.,Elektrárna Kladno,Teplárna Kladno,Sev.en Česká energie ,20,Combustion of fuels,Výroba elektřiny a tepla,2016,2055347,427021.0,43462,0,383559
CZ,401,CZ-0417-06,Teplárna Kladno - Elektrárna Kladno 2,"Sev.en Zeta, a.s.",Elektrárna Kladno 2,Sev.en Zeta,Sev.en Česká energie ,20,Combustion of fuels,Výroba elektřiny a tepla,2016,372,931.0,0,0,931
CZ,79,CZ-0143-05,Teplárna Kyjov - Paroplynová kogenerační jednotka,Teplárna Kyjov - Paroplynová kogenerační j.,Paroplynová kogenerační jednotka,Teplárna Kyjov,Lama Energy,20,Combustion of fuels,Výroba elektřiny a tepla,2016,1114,7101.0,7101,0,0
CZ,353,CZ-0167-06,"Teplárna Liberec, a.s.","Teplárna Liberec, a. s.",Teplárna Liberec,Teplárna Liberec,ENETIQA,20,Combustion of fuels,Výroba elektřiny a tepla,2016,23474,11327.0,10538,0,789
CZ,295,CZ-0253-05,Teplárna Loučovice,Teplárna Loučovice,Teplárna Loučovice,Teplárna Loučovice,Teplárna Loučovice,20,Combustion of fuels,Výroba elektřiny a tepla,2016,0,7324.0,1825,5499,0
CZ,144,CZ-0228-05,Teplárna Ostrov,Teplárna Ostrov,Teplárna Ostrov,Teplárna Ostrov,Město Ostrov,20,Combustion of fuels,Výroba elektřiny a tepla,2016,47313,28013.0,23259,0,4754
CZ,38,CZ-0085-05,Teplárna Otrokovice - Teplárna,Teplárna Otrokovice - Teplárna,Teplárna,Teplárna Otrokovice,Lama Energy,20,Combustion of fuels,Výroba elektřiny a tepla,2016,369609,157236.0,107193,0,50043
CZ,404,CZ-0429-06,Teplárna Otrokovice - posilovací a záložní zdroj,Teplárna Otrokovice-posilovací zdroj,Posilovací a záložní zdroj,Teplárna Otrokovice,Lama Energy,20,Combustion of fuels,Výroba elektřiny a tepla,2016,1,0.0,0,0,0
CZ,169,CZ-0265-05,Teplárna Písek,Teplárna Písek,Teplárna Písek,Teplárna Písek,Město Písek,20,Combustion of fuels,Výroba elektřiny a tepla,2016,67841,25546.0,21100,0,4446
CZ,170,CZ-0266-05,Teplárna Písek - Výtopna Samoty,Teplárna Písek - Výtopna Samoty,Výtopna Samoty,Teplárna Písek,Město Písek,20,Combustion of fuels,Výroba elektřiny a tepla,2016,1473,75.0,75,0,0
CZ,40,CZ-0087-05,"Teplárna Strakonice, a.s.","Teplárna Strakonice, a.s.",Teplárna Strakonice,Teplárna Strakonice,Město Strakonice,20,Combustion of fuels,Výroba elektřiny a tepla,2016,125912,78277.0,37705,0,40572
CZ,225,CZ-0172-05,Teplárna Týnec,Teplárna Týnec,Teplárna Týnec,Teplárna Týnec,Město Týnec nad Sázavou,1,Combustion of fuels,Výroba elektřiny a tepla,2016,6240,2148.0,1595,0,553
CZ,44,CZ-0091-05,Teplárna Zlín s.r.o.,Teplárna Zlín s.r.o.,Teplárna Zlín s.r.o.,Teplárna Zlín s.r.o.,Sev.en Česká energie ,20,Combustion of fuels,Výroba elektřiny a tepla,2016,259938,111731.0,58893,0,52838
CZ,264,CZ-0285-05,Teplárna České Budějovice - Výtopna Vráto,Teplárna České Budějovice - Výtopna Vráto,Výtopna Vráto,Teplárna České Budějovice,Město České Budějovice,20,Combustion of fuels,Výroba elektřiny a tepla,2016,14520,3648.0,3648,0,0
CZ,245,CZ-0284-05,"Teplárna České Budějovice, Novohradská ul.",Teplárna České Budějovice,Novohradská ul.,Teplárna České Budějovice,Město České Budějovice,20,Combustion of fuels,Výroba elektřiny a tepla,2016,291108,148528.0,113823,0,34705
CZ,141,CZ-0225-05,Teplárny Brno - Provoz Brno sever,Teplárny Brno - Provoz Brno sever,Provoz Brno sever,Teplárny Brno,Město Brno,20,Combustion of fuels,Výroba elektřiny a tepla,2016,10155,10484.0,8945,0,1539
CZ,205,CZ-0361-05,Teplárny Brno - Provoz Staré Brno,Teplárny Brno - Provoz Staré Brno,Provoz Staré Brno,Teplárny Brno,Město Brno,20,Combustion of fuels,Výroba elektřiny a tepla,2016,372,807.0,807,0,0
CZ,143,CZ-0227-05,Teplárny Brno - Provoz Červený Mlýn,Teplárny Brno - Provoz Červený Mlýn,Provoz Červený Mlýn,Teplárny Brno,Město Brno,20,Combustion of fuels,Výroba elektřiny a tepla,2016,108572,45673.0,25896,0,19777
CZ,142,CZ-0226-05,Teplárny Brno - Provoz Špitálka,Teplárny Brno - Provoz Špitálka,Provoz Špitálka,Teplárny Brno,Město Brno,20,Combustion of fuels,Výroba elektřiny a tepla,2016,111156,74004.0,63513,0,10491
CZ,371,CZ-0360-06,Tereos TTD - Cukrovar Dobrovice,Tereos TTD - Cukrovar Dobrovice,Cukrovar Dobrovice,Tereos TTD,Tereos,1,Combustion of fuels,Potravinářský průmysl,2016,94079,68414.0,68414,0,0
CZ,370,CZ-0342-06,Tereos TTD - Cukrovar ČeskéMeziříčí,Tereos TTD - Cukrovar České Meziříčí,Cukrovar České Meziříčí,Tereos TTD,Tereos,1,Combustion of fuels,Potravinářský průmysl,2016,75497,28227.0,28227,0,0
CZ,204,CZ-0359-05,Tereos TTD - Lihovar Chrudim,Tereos TTD - Lihovar Chrudim,Lihovar Chrudim,Tereos TTD,Tereos,20,Combustion of fuels,Potravinářský průmysl,2016,6895,7315.0,7315,0,0
CZ,352,CZ-0406-05,Tereos TTD - Moravský Lihovar Kojetín kotelna,Tereos TTD - MORAVSKÝ LIHOVAR KOJETÍN,Moravský Lihovar Kojetín kotelna,Tereos TTD,Tereos,20,Combustion of fuels,Potravinářský průmysl,2016,32525,13984.0,13984,0,0
